Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Tonga,TON,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,281.164654996716,275.442096062039,341.04217207803,397.629605299173,433.07647288334,503.092362134429,579.847766275198,653.485118698006,720.790790470399,780.600929756472,915.885660731022,1084.3146841255,1236.59630411043,1319.58642999863,1411.00251974149,1547.88627207607,1799.67662683997,1935.47102170882,2005.81851669684,2702.63189072617,2765.84800069908,2841.97710845899,2811.47323259551,2944.65032433324,3234.41231056906,3427.1582074422,3599.27791077183,4023.22973486919,4458.65753382821,4708.30571636819,5028.91114070083,5772.17783667033,5827.9203751182,6332.90997204461,6271.30137645587,6804.74006116208,7333.27185647245,7765.58883362372,7677.52043864476,7890.80650908659,8425.66356753753,9221.42030791136,9977.33386929155,10400.3498163706,11139.4730797941,
Asia meridional (BIRF y la AIF),TSA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
África al sur del Sahara (BIRF y la AIF),TSS,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad y Tobago,TTO,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,1082.92693569062,1159.54917682102,1207.24289633983,1303.55594073171,1352.07314762805,1384.93885846467,1349.73569896988,1431.4201256978,1630.64896137173,1662.85027731955,1738.70271642549,1853.01258395318,2150.00785013676,2611.17493711877,4207.45544625,5242.7652195589,5941.33110007053,7248.56910813193,8114.97829260468,10336.3152230873,13796.803669806,15228.0026098406,17443.4385100266,16372.4407352441,16117.5820769925,15441.5377450792,14585.3279712958,14459.110235647,14354.4881755059,15148.5294639022,17638.7828838538,18353.709981995,18693.6345045578,20092.1345495716,23458.3680133171,25272.763514591,27503.1827785637,28472.2442707374,30169.7319875247,33933.0486663455,40540.2504669918,43257.1687406419,44072.5235336628,55446.6136733878,64840.6803072265,77656.6380923439,89017.7742923364,104667.656641326,133354.736569026,91815.0091223608,106364.732217142,121995.572446186,123174.528578981,129777.572578858,129917.964798854,116640.760460269,107884.062010912,110086.830742909,115983.215551517,117511.18820261,
Túnez,TUN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,114.403419041716,117.754794225382,120.240201952912,131.614277909832,136.714452122688,149.215738587297,170.237592718344,201.744813882613,212.835458945754,279.842161644195,307.835685675971,334.05467021563,370.255567389334,409.874275409969,470.47412585521,555.456281331194,635.300449640686,712.763048716206,817.043326893297,898.690589143789,957.52916191538,952.452147938948,1043.44571739636,1099.01461004435,1189.7828964754,1312.18747330906,1427.26674171145,1591.13317477494,1667.02061816758,1763.37512527994,1868.60890889362,2057.36489650752,2442.05424452666,2610.71223258142,2830.97216148643,3031.75101845319,3241.4554238489,3333.05272047079,3556.79384294676,3875.22715646355,4142.86620326116,4485.51515535308,4838.24606302002,5306.84675776396,5574.66329536086,5928.82495220608,6003.80938904549,6486.06868515374,6860.6259628113,7309.40349000258,7575.08822267436,7943.15542554786,8422.48481056844,9102.13084006127,9734.73582392189,
Turquía,TUR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,0.002478856464565,0.002554454467648,0.002785020005149,0.003155966546077,0.00332625088773,0.003477222770262,0.004000944967081,0.004335243385736,0.004735921413654,0.005144560082853,0.005634198097201,0.006788799930259,0.007901657355548,0.009713832625754,0.012921457993938,0.016411532597311,0.020482927820546,0.025695542678404,0.037628456256604,0.064615931310109,0.118942228700305,0.17562299484485,0.227965373302153,0.295406295928203,0.457185624479948,0.714282268892884,1.01896642074622,1.4622416612271,2.48251975625586,4.28973827931495,7.28945420179163,11.4899730291013,19.6123521469858,34.9820658115031,67.2019906676726,132.722285309953,248.591287838999,477.632212033783,1173.0813580663,1723.85206512271,2711.79133394736,3851.96397450566,5558.48657090289,7144.44012229545,8697.87658247423,10018.2782606761,11573.5024476126,12757.8447440791,14239.9371669971,14110.3861634214,16144.2431303131,19129.2717664965,21184.398643344,24015.0375438058,26606.8508142963,29937.0818298751,32905.3242402195,38639.101876501,45655.1047304314,51782.4662953114,
Tuvalu,TUV,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.37204083922,1332.04077110569,1455.88235294118,1540.46117032848,1609.48984003459,1599.69885996989,1690.7325968036,1835.58940255283,2176.12516073725,2269.81596404879,2523.13178624654,2690.23618726276,2963.64110045852,2890.24264857084,2967.19019150876,2859.83,3005.4347826087,3160.55180510713,3501.26042272639,3333.55717574827,3294.77682811016,3529.68118122825,3387.96908464475,3578.51155936262,3770.52497265767,4256.55464456257,4379.87527839644,4661.38962181179,4953.07612095933,5838.91464880646,
Tanzanía,TZA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22001.951210696,26699.4635082476,33898.8895377809,42880.6739305747,52265.0763645509,63652.6660651606,82140.7467186643,104814.626285107,127333.993991887,155158.332978986,262899.184084914,298100.021343259,328929.736100303,356295.245626938,398205.383511452,447849.027665455,500287.118665381,556148.412075707,607794.304481714,688304.840155724,822931.468372885,917915.77549328,1037512.83271785,1217036.10610491,1364025.89780587,1550295.20839917,1702982.57414556,1887706.13393499,2104098.36968301,2239647.76858539,2401859.02590198,2581428.88165817,
Uganda,UGA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,5.96341561630212,6.03128546591564,5.93639288028653,6.59915777160874,7.2801195579176,7.91127947101865,7.99909093538417,8.08028309176495,8.3812597746018,9.1445341442137,9.56557795355958,10.4664459576545,10.7254686878754,11.9334940369343,14.0839451730631,19.777594265578,22.1616024813605,43.910361992204,47.5268793335001,70.8805999762243,100.030267633066,208.54447558308,329.375507818754,492.787854352117,595.818190532828,1227.85228466508,2825.65977111806,7967.54120381324,24136.767993867,53386.8494751728,79273.7077738016,101929.75409684,147911.879526599,201835.097518834,222308.378273498,262941.068581667,291073.12804117,306319.699134599,339613.508365342,355984.404252102,395951.345212204,422173.074731985,430744.864750259,478954.305381964,572762.273722259,579767.643098136,637328.122156802,718521.351959677,804996.681980285,1537257.37023948,1661668.62776425,1926148.33473773,2011777.7852262,2089982.39973469,2232755.90398045,2385553.50837046,2525172.2604645,2636334.84830172,2818871.4177205,2968311.45376666,
Ucrania,UKR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,0.010538656820571,0.010967046586175,0.011571749230772,0.012562217993828,0.01362663936547,0.014590088284051,0.015157965927465,0.015737811081014,0.016809630950267,0.01727371566622,0.017781337417859,0.018781944600564,0.019597935968106,0.020392965170047,0.020682894504555,0.021153194516612,0.021743891997372,0.022884248967926,0.023969622656435,0.02492414390984,0.025197871045034,0.025559230483199,0.026572826701499,0.027600395955048,0.029627411971491,0.032207649051673,0.057584061691715,0.965045330428913,28.4161121673004,231.844488014576,1058.30823795251,1596.60231345651,1845.35508137232,2045.947282354,2625.96131577888,3458.3591756225,4191.96340501085,4680.05062811097,5586.01813077876,7265.84163838769,9362.47530021704,11618.8870317565,15481.3370342375,20474.8828364206,19812.985948834,23530.16272399,28442.4048035966,30808.6430689814,32209.4820342422,36903.9623978944,46412.6109551364,55899.3585779741,70232.9946991528,84234.9817489091,94569.8596850481,
Ingreso mediano alto,UMC,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,0.005711712911189,0.006843772614099,0.007450414419701,0.008842081934602,0.012568526608509,0.020374565416829,0.035807739980719,0.060979911173687,0.13316471808903,0.177850636949284,0.188625994868661,0.247030015814605,0.411914252934916,1.20406063958369,1.59073968828952,2.7952325226417,4.26230708263473,6.69225798909189,10.2847348567041,19.4387309682535,31.6266542818128,40.6350002538665,43.0477559471497,58.9952493007148,90.5995028483621,158.947029721546,293.814625184243,544.839438598286,959.561443670864,1697.24130227498,3497.17118048264,7219.9050982546,12348.8424657882,18605.8988370684,27533.9638773679,37999.4370838026,50362.3707843336,69207.0106839073,80776.2443953595,82212.8667203731,83185.0080593077,83703.2965868876,86960.2457140113,102233.915590128,118275.632846789,127948.11977858,141740.536966435,164919.251202869,190451.742109715,213311.211512577,240551.459118629,274970.107808448,308143.987451247,347648.005763231,391276.043068861,426683.581784597,464116.270523198,496736.827398548,530870.81503767,570789.401936212,
Estados Unidos,USA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,3007.12344537862,3066.56286916615,3243.84307754988,3374.51517105082,3573.94118474743,3827.52710972039,4146.31664631665,4336.42658722171,4695.92339043178,5032.14474262003,5234.2966662115,5609.38259952519,6094.01798986165,6726.35895596695,7225.69135952566,7801.45666356443,8592.25353727612,9452.57651914511,10564.9482220275,11674.1863100131,12574.7915062163,13976.1097504641,14433.787727053,15543.8937174925,17121.2254849995,18236.8277265009,19071.2271949295,20038.9410992658,21417.0119305191,22857.1544330056,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.1389804773,32853.6769523009,34513.5615037271,36334.9087770589,37133.2428088526,38023.1611144021,39496.4858751381,41712.8010675545,44114.7477810544,46298.7314440927,47975.9676958038,48382.5584490552,47099.9804711343,48467.5157769259,49886.8181094923,51610.6052783379,53117.6678498178,55064.7445483427,56839.3817742317,57951.5840820997,60062.2223132211,62996.4712852605,65297.517508274,
Uzbekistán,UZB,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43699413856683,1.5106033068388,1.54120978994051,1.58119941491955,2.93763363879343,20.6949741246678,233.002693464588,2899.29838673638,13288.8874259381,24071.9741657696,41273.9257193561,58881.4602303439,87557.1999432371,132070.879174374,197292.550006109,294802.319576921,385017.78614773,474050.18877335,608529.827645508,797519.654941342,1049203.51347328,1427318.8097924,1778185.93026355,2592290.11567655,3304416.75017212,4038421.85427127,4779529.75214263,5759660.87841419,6715351.07304091,7614175.58457544,9340842.02775051,12339096.5557211,15242054.5760728,
San Vicente y las Granadinas,VCT,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,276.621756795139,292.080955104723,299.145812559319,279.104016722487,297.258873706101,301.12427480206,317.595480017951,317.850917666359,346.258825652478,371.784565916399,407.694262449038,432.829458635276,572.892458357204,631.605946286777,714.482000549602,753.883464698626,886.75898729988,1363.89122936306,1664.49722889247,1926.36324498991,2210.67673965356,2717.28911541154,3003.73424542325,3203.75654165696,3512.92137137571,3762.77538131782,4127.52666394214,4476.30680037014,5087.31765103443,5415.20585405946,6037.97969000037,6383.98159144893,6952.07132931913,7155.50896485333,7232.41279742349,7897.65261257926,8289.08461139512,8702.71096899764,9357.73879648612,9789.91536591251,9926.38703332591,10761.3451842515,11536.7244234345,12008.9082953308,12987.8059569449,13690.3842966837,15188.4487537177,17029.4780589395,17322.685966806,16828.3422756194,16990.5316151679,16853.9273976144,17253.8387052151,17926.9392940657,18048.9798917886,18686.3707992817,19102.6777149435,19474.992488186,19875.7825968605,20135.2756603279,
Venezuela,VEN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,3.1529724051354,3.20217611470957,3.37707344016667,3.55542888893676,3.80367540262155,3.91290881256192,3.94269266872282,4.01795604042378,4.21919007808702,4.18916568053871,4.56504088618215,4.86474268353887,5.08377877635192,5.88201852651554,8.75668206684037,8.95393452478026,9.95445987859897,11.1502273033409,11.7691063672843,14.0635832894813,16.7429041025947,18.2850419601733,18.1842779801909,17.6664618800771,24.8906436286756,26.8333648969486,27.5248690341622,38.1961999108197,46.702505240029,78.8022479464269,116.095344162395,151.146700164015,200.970264985602,259.500817936955,403.974584052964,624.031443224603,1315.02466982196,1836.57163494659,2147.53331291702,2499.78927828539,3292.58529707992,3608.85712161968,4296.35111907344,5253.20163602908,8181.19027438748,11504.3005666483,14671.2623379928,18151.7400975719,24518.6624741386,25231.4338381469,35753.7585522332,46990.7823802721,55698.7279909792,75405.4631662536,100889.629282399,,,,,,
Islas Vírgenes Británicas,VGB,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126.255644641,31823.1249884799,35024.4774908497,40929.7951205119,41560.9341982634,44333.0656550273,39207.0037546472,38771.2743877127,40043.1901659314,39144.1657740184,37849.7287205036,34819.1477546185,33573.0970301435,34797.14046978,35931.5412519766,35938.0243875154,,,
Viet Nam,VNM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,1921.28577169204,9615.71555307156,45053.5503045337,236792.015483802,422132.249752871,617086.369235008,1104699.95558849,1559347.79783177,1939936.41078265,2424046.80938203,3055541.20138174,3576186.34502742,4065991.59734223,4621567.15979411,5060259.28404079,5526764.14682983,5960863.31189725,6570992.78345153,7453592.42832246,8611638.65359208,10902683.8596952,12545448.6150271,14595820.2960724,18738207.8675388,20772789.2947354,24529789.9338019,31279747.6349043,36139522.5056518,39494488.9821956,42935979.8186973,45241630.1955836,48086227.659403,52919161.76052,58010352.5843702,62587768.9214042,
Vanuatu,VUT,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,72857.1466650081,71593.5534659204,84299.9468538312,90745.088347955,93914.2896247454,112846.224684964,107559.39192516,101845.934057671,112581.662122738,118695.043606216,125159.320419625,134874.772297763,149187.876536001,152793.71012438,152594.150641026,165747.674085628,166230.568869753,170042.277634782,180687.281687162,187918.218746313,190842.137202438,202414.419479705,198077.360095973,188495.255775578,193130.242914369,199890.264394225,206171.577106488,226771.469888511,245707.880731938,274169.574195386,282822.360334771,287505.662310392,292075.51524193,290241.644255087,295372.805735773,299782.483477839,305381.182458599,313476.808105486,332342.124619103,344304.359710264,355940.003067873,
Mundo,WLD,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,929.967846885088,1094.31330201071,1277.03267858937,1341.26007875492,1405.84014351206,1472.58472338707,1713.64019432877,1721.53328393232,1784.10225855789,1836.12688036976,1971.47440932987,2045.60582578881,3322.48746250608,3270.62521316758,3642.52563316098,4078.3649487412,4290.93028772441,4473.59641493241,4897.60395290449,5335.89787447546,5670.3889301445,6044.66261747538,6725.97009910969,7020.809338608,7772.50768482275,8199.51935225163,8934.96886987553,8651.65694965214,9050.71444320755,9390.74086915703,9255.08017431037,9225.30503311189,9145.83838394348,9874.97377437175,10740.1249132547,10801.0601375978,10749.4391475042,11320.2687001832,
Kosovo,XKX,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.17647058824,1663.98809278878,1496.78965640806,1448.57602088918,1678.20197087683,1726.77602035432,1783.2136111137,1962.38153367593,2222.06579782452,2310.33781934902,2479.05027932961,2688.16303740927,2799.39306272017,2929.73444503297,3071.26493087103,3247.40688380916,3414.85533234659,3581.17769763646,3742.78345209047,3945.73249238678,
"Yemen, Rep. del",YEM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12634.8942992536,14317.2024603231,16650.4106211482,19147.5388577855,23536.376316802,34750.9591261232,47944.5253862592,55342.2698819229,52223.5382007999,70317.7545862873,89664.3241006758,92830.3626841566,101836.669167793,113807.976312879,131184.549407071,159497.381741228,181741.771726952,202449.55166248,245559.512237859,226394.076875317,293105.404028658,293894.030760277,309994.47640188,345360.971712494,359726.466044378,369750.33362469,327257.492679864,359477.803751639,406289.990963443,432553.467226886,
Sudáfrica,ZAF,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,316.43570933997,324.972996427351,337.865574587165,365.355326374231,392.140114997073,417.645932716188,443.729337674255,482.239701308344,508.018638969408,557.590164716117,596.109357883832,641.642449366699,705.194869679404,850.161662442831,1018.63188085632,1118.70572740738,1231.92081027715,1334.88599883244,1497.58843050942,1744.29301851562,2263.14118379429,2556.59962057202,2824.26980852822,3142.24560958371,3583.48905470904,4029.39219998829,4606.19824729274,5258.04523430955,6164.54120889006,7228.65679285167,8124.09958786168,9073.55586515531,9922.34632643204,11073.4916579935,12233.3171835688,13608.2945556348,15023.5750749432,16356.3277207742,17436.3231206444,18826.8026759472,21044.5237724814,22956.2157950642,26375.7512229498,28377.32909616,31223.7836690271,34236.2870507828,37934.0177831227,42946.0983308163,47591.1646389332,49679.5858217516,53654.260742593,58142.6254185914,61586.3184212516,65934.5754892098,69764.0561026749,73120.5930152451,77558.3025260244,81641.0908748775,84353.2517398608,86710.6395202591,
